year,st_fips,abbrev,name,opioid_type,obs_rate_nhb,obs_rate_nhw,obs_var_nhb,obs_var_nhw,deaths_nhb,deaths_nhw,obs_se_nhb,obs_se_nhw,opioid_cat,obs_rr,obs_rd,obs_rr_se,obs_rd_se,obs_rr_lower,obs_rr_upper,obs_rd_lower,obs_rd_upper,obs_rr_sig,obs_rd_sig
2017,39,OH,Ohio,opioid,33.130671252744015,43.071788514276356,2.3875714750955996,0.5299410190603675,487,3689,1.5451768426609298,0.7279704795253497,All opioids,0.7691965529075416,-9.94111726153234,0.0024608384868046503,1.7080727426418254,0.7643733094734045,0.7740197963416787,-13.288939837110318,-6.593294685954364,1,1
2018,39,OH,Ohio,opioid,26.348215225137835,32.131025503087734,1.8363985666169058,0.39825140504325207,402,2733,1.3551378404490466,0.6310716322599615,All opioids,0.8200240985961005,-5.782810277949899,0.003030988667575074,1.4948745671995887,0.8140833608076533,0.8259648363845477,-8.712764429661092,-2.8528561262387053,1,1
2019,39,OH,Ohio,opioid,35.32213725423222,33.07667798079286,2.4935897392996877,0.41059049386527063,532,2812,1.5791104265692402,0.6407733560825314,All opioids,1.0678864810650956,2.2454592734393586,0.0023739121814835354,1.7041655533324684,1.063233613189388,1.0725393489408033,-1.0947052110922795,5.585623757970996,1,1
2010,39,OH,Ohio,poly_opioid,0.7512690478077564,1.7105329423582334,0.05282632398552067,0.01933369740011031,11,158,0.22983977894507443,0.13904566659953954,Multiple opioids,0.4392017418688331,-0.959263894550477,0.10020418064671628,0.26862617405165673,0.2428015478012692,0.635601935936397,-1.4857711956917243,-0.4327565934092298,1,1
2012,39,OH,Ohio,poly_opioid,1.091647609704712,1.9089468869458865,0.07250688525001826,0.02268829853590686,17,169,0.26927102564148686,0.15062635405501543,Multiple opioids,0.5718585557145768,-0.8172992772411745,0.06706959080037982,0.30853716759237476,0.44040215774583236,0.7033149536833212,-1.422032125722229,-0.21256642876011989,1,1
2013,39,OH,Ohio,poly_opioid,1.4383614639082374,2.3206696609402044,0.08823682557983062,0.02685321397146552,24,210,0.29704684071679777,0.1638695028718447,Multiple opioids,0.619804484937117,-0.8823081970319671,0.047635684769750046,0.3392492292567459,0.526438542788407,0.7131704270858271,-1.547236686375189,-0.21737970768874515,1,1
2014,39,OH,Ohio,poly_opioid,2.262930544165794,5.098167282778737,0.1586618763285571,0.06249171246643103,34,434,0.3983238334929974,0.24998342438335994,Multiple opioids,0.4438713793895739,-2.8352367386129433,0.03338780689079184,0.4702696979340559,0.37843127788362185,0.5093114808955259,-3.756965346563693,-1.9135081306621937,1,1
2015,39,OH,Ohio,poly_opioid,5.637581481446151,8.756085773023319,0.4092950146484394,0.10715392625339022,82,747,0.639761685824057,0.32734374326293486,Multiple opioids,0.6438472198176738,-3.1185042915771675,0.01427568696238232,0.7186438206106204,0.6158668733714044,0.6718275662639431,-4.527046179973984,-1.7099624031803515,1,1
2016,39,OH,Ohio,poly_opioid,6.2104424132990275,11.55612157881656,0.41676269597352217,0.1414726296286301,98,992,0.6455716040638112,0.37612847489738144,Multiple opioids,0.5374158077986426,-5.345679165517533,0.011864843798331283,0.7471514743357952,0.5141607139539133,0.560670901643372,-6.810096055215691,-3.881262275819374,1,1
2017,39,OH,Ohio,poly_opioid,8.331099642220186,12.180369944109486,0.5790844891689223,0.1517467095556692,127,1031,0.7609760109023952,0.38954680021233545,Multiple opioids,0.6839775540848138,-3.8492703018893,0.009366106675363722,0.854886658408348,0.6656199850011009,0.7023351231685266,-5.524848152369662,-2.1736924514089377,1,1
2018,39,OH,Ohio,poly_opioid,6.772100026626319,8.428881420490466,0.45108682069495476,0.1044970637009543,108,715,0.6716299730468815,0.3232600558388776,Multiple opioids,0.8034399452059511,-1.6567813938641471,0.011306720095357995,0.7453749958215053,0.7812787738190494,0.8256011165928527,-3.1177163856742975,-0.19584640205399673,1,1
2019,39,OH,Ohio,poly_opioid,5.920064328573296,7.03426759847243,0.41609660202029153,0.08825720943608995,90,591,0.6450555030540329,0.29708114958053117,Multiple opioids,0.8416035138980076,-1.114203269899134,0.013656137893314277,0.7101787179692034,0.8148374836271116,0.8683695441689036,-2.5061535571187727,0.27774701732050455,1,1
2000,39,OH,Ohio,single_heroin,1.4364289430454404,0.47788018889864325,0.12208929844411398,0.004976865927567401,17,46,0.3494127908994088,0.0705469058681343,Heroin alone,3.005834885844372,0.9585487541467972,0.08096409738216497,0.3564634123885387,2.8471452549753287,3.1645245167134157,0.25988046586526137,1.657217042428333,1,1
2001,39,OH,Ohio,single_heroin,1.2179810969179767,0.5641006981838248,0.09898118570553342,0.005921742054289194,15,54,0.3146127551539089,0.07695285605024152,Heroin alone,2.1591554501516863,0.6538803987341519,0.08533194863956221,0.32388721456677266,1.9919048308181444,2.326406069485228,0.019061458183277535,1.2886993392850263,1,1
2002,39,OH,Ohio,single_heroin,1.5196983056453133,0.7658094834695037,0.12201722751874755,0.0083009890940413,19,71,0.349309644182275,0.0911097639885062,Heroin alone,1.9844339074521673,0.7538888221758095,0.06698743545661184,0.3609961448724749,1.8531385339572082,2.1157292809471264,0.046336378225758756,1.4614412661258602,1,1
2003,39,OH,Ohio,single_heroin,1.3384797392397398,0.613293659010116,0.10565158733868808,0.006549946490454385,17,58,0.3250409010242989,0.08093173969744123,Heroin alone,2.1824450971824936,0.7251860802296238,0.07638698238034233,0.3349649740333196,2.0327266117170226,2.3321635826479645,0.06865473112431741,1.3817174293349304,1,1
2004,39,OH,Ohio,single_heroin,1.7802508930821281,0.9435798423754173,0.13880327710239626,0.010230449569727325,23,88,0.3725631182798376,0.10114568487942195,Heroin alone,1.8866987329873766,0.8366710507067109,0.05528674707065859,0.3860488656532015,1.7783367087288857,1.9950607572458674,0.08001527402643593,1.5933268273869858,1,1
2005,39,OH,Ohio,single_heroin,0.9949645809296802,0.9143236526559914,0.07687181045970601,0.009991873340787966,13,85,0.2772576607773102,0.09995935844525997,Heroin alone,1.0881973555419215,0.08064092827368885,0.08960403774201063,0.294726455888327,0.9125734415675807,1.2638212695162623,-0.4970229252674321,0.6583047818148098,0,0
2006,39,OH,Ohio,single_heroin,1.1867307224878307,0.8196854661184405,0.08330348581580407,0.009015452880279398,17,76,0.28862343254802453,0.09494973870569312,Heroin alone,1.4477879278590917,0.3670452563693902,0.07256871567995195,0.3038403177593182,1.3055532451263858,1.5900226105917976,-0.2284817664388734,0.9625722791776539,1,1
2007,39,OH,Ohio,single_heroin,1.2996340139626057,1.2143110604381875,0.09502005463179915,0.013451709387807367,18,112,0.3082532313404016,0.11598150450743155,Heroin alone,1.0702644950739633,0.08532295352441821,0.06537913327380519,0.3293505184747802,0.9421213938573051,1.1984075962906213,-0.560204062686151,0.7308499697349874,0,0
2008,39,OH,Ohio,single_heroin,1.5919217541731114,1.83639118482149,0.11221836022449012,0.021076578059329054,23,164,0.33499008974071176,0.14517774643287812,Heroin alone,0.8668750794117198,-0.24446943064837856,0.0505311638870435,0.3650957932978949,0.7678339981931146,0.965916160630325,-0.9600571855122525,0.4711183242154954,1,1
2009,39,OH,Ohio,single_heroin,1.1416761137400728,1.7822796466340025,0.08248885536697015,0.020858156769819364,16,156,0.28720873135573394,0.14442353260400248,Heroin alone,0.640570696016325,-0.6406035328939297,0.06985261550382647,0.32147630104999886,0.5036595696288251,0.7774818224038249,-1.2706970829519273,-0.010509982835931964,1,1
2010,39,OH,Ohio,single_heroin,1.9605521465049114,3.0227174048131973,0.14109785069144656,0.03559533006017354,28,264,0.37562993849192394,0.1886672469194734,Heroin alone,0.6486058350618696,-1.062165258308286,0.040604054811346366,0.42034887980297997,0.5690218876316308,0.7281897824921085,-1.8860490627221265,-0.23828145389444522,1,1
2011,39,OH,Ohio,single_heroin,2.498945081267413,3.7542736806668286,0.17476019515830452,0.04416606493174591,37,330,0.418043293401897,0.2101572385899327,Heroin alone,0.6656267746637891,-1.2553285993994154,0.03111879555698775,0.46789556536694216,0.6046339353720931,0.726619613955485,-2.172403907518622,-0.33825329128020887,1,1
2012,39,OH,Ohio,single_heroin,2.7114071549814787,6.066426706862486,0.19466974971471943,0.07262240993300124,39,526,0.441213950045462,0.269485454028601,Heroin alone,0.44695292401938536,-3.355019551881007,0.028452804969661846,0.5170030557431171,0.3911854262788481,0.5027204217599226,-4.368345541137517,-2.3416935626244975,1,1
2013,39,OH,Ohio,single_heroin,5.05417461037124,8.545309212441696,0.36156694432972136,0.1027536505648117,74,738,0.6013043691257542,0.32055210273029205,Heroin alone,0.5914560239683925,-3.4911346020704555,0.015561448974461054,0.6814107387578604,0.5609555839784488,0.6219564639583361,-4.826699650035862,-2.155569554105049,1,1
2014,39,OH,Ohio,single_heroin,4.333271090486759,8.919785257126808,0.3015006038663899,0.1074942332973279,65,772,0.5490907064105073,0.32786313195802896,Heroin alone,0.485804418556436,-4.586514166640049,0.017407771830726993,0.6395270417767475,0.4516851857682111,0.5199236513446609,-5.839987168522473,-3.3330411647576237,1,1
2015,39,OH,Ohio,single_heroin,4.665170372516396,8.262578567637185,0.3418519471674152,0.10052768782275724,67,712,0.5846810644850876,0.31706101593030517,Heroin alone,0.5646143433708342,-3.5974081951207886,0.01717985155156992,0.6651162567477752,0.5309418343297572,0.5982868524119112,-4.901036058346428,-2.2937803318951495,1,1
2016,39,OH,Ohio,single_heroin,2.7893962653659905,6.442420695985426,0.2070683940824737,0.0780674732289143,40,556,0.45504768330634726,0.27940557122025017,Heroin alone,0.4329733181045122,-3.6530244306194355,0.028493899582500457,0.5339811488352262,0.3771252749228113,0.48882136128621306,-4.699627482336479,-2.6064213789023922,1,1
2017,39,OH,Ohio,single_heroin,1.6266736432368316,2.3254676429765504,0.11842946980748068,0.028322502610050742,24,200,0.34413583046157903,0.1682929071887783,Heroin alone,0.6995038817890078,-0.6987939997397188,0.04999413247858858,0.3830822006012958,0.6015153821309742,0.7974923814470414,-1.4496351129182585,0.05204711343882096,1,1
2018,39,OH,Ohio,single_heroin,1.0098662075063796,1.190303305383639,0.07116336747077408,0.014441786311727083,15,105,0.266764629347247,0.12017398350611118,Heroin alone,0.8484108234756991,-0.18043709787725937,0.07997273864326597,0.2925835842669598,0.6916642557348978,1.0051573912165004,-0.7539009230405006,0.39302672728598187,0,0
2000,39,OH,Ohio,single_natural,0.9988076974324216,0.8263875014326116,0.08334855145147074,0.008555373349436906,12,80,0.28870149194534955,0.09249526122692397,Natural opioid alone,1.20864327655114,0.17242019599980996,0.09607536494246952,0.303156601117158,1.0203355612638996,1.3969509918383802,-0.4217667421898197,0.7666071341894396,1,1
2001,39,OH,Ohio,single_natural,1.1700691545448485,1.0237038483555148,0.09279474780719489,0.010730960397454234,15,98,0.30462230352880415,0.10359034895903302,Natural opioid alone,1.1429762195623823,0.14636530618933374,0.0780195714139121,0.3217541114028679,0.9900578595911146,1.29589457953365,-0.4842727521602873,0.7770033645389548,0,0
2002,39,OH,Ohio,single_natural,1.161701772387503,1.3200536505971163,0.09078971551960334,0.013819254640519318,15,127,0.30131331785967136,0.11755532587049945,Natural opioid alone,0.880041331548923,-0.15835187820961338,0.0752045317286193,0.3234330999760579,0.7326404493608292,1.0274422137370167,-0.7922807541626868,0.4755769977434601,0,0
2003,39,OH,Ohio,single_natural,0.8495631129233981,1.2587637035197834,0.06617767422175108,0.013235008069640768,11,121,0.25725021714616897,0.11504350511715457,Natural opioid alone,0.6749186607048095,-0.40920059059638525,0.10004249802372231,0.281802559057564,0.4788353645783138,0.8710019568313052,-0.9615336063492107,0.1431324251564402,1,1
2005,39,OH,Ohio,single_natural,0.9184187026535255,1.3765054742822431,0.07085877653370881,0.01467777461181143,12,132,0.2661931188699453,0.12115186590313592,Natural opioid alone,0.6672103524560412,-0.4580867716287176,0.09175284718741492,0.29246632480598556,0.487374771968708,0.8470459329433744,-1.0313207682484493,0.11514722499101415,1,1
2006,39,OH,Ohio,single_natural,1.1030206930491004,2.021297797312149,0.08182072518400137,0.02189463882984299,15,191,0.2860432225800873,0.14796837104544672,Natural opioid alone,0.5456992505091821,-0.9182771042630484,0.07260949420756613,0.3220486982023749,0.4033846418623525,0.6880138591560117,-1.5494925527397032,-0.28706165578639364,1,1
2007,39,OH,Ohio,single_natural,0.8528979030227445,2.013265998748306,0.061386167690032065,0.02132625947898402,12,196,0.247762320965138,0.14603513097533763,Natural opioid alone,0.4236389545907053,-1.1603680957255613,0.08964870494378765,0.2875976828297058,0.24792749290088148,0.5993504162805291,-1.7240595540717847,-0.596676637379338,1,1
2008,39,OH,Ohio,single_natural,1.7681560061432606,2.4236170527142167,0.13821098424061984,0.02670417636539184,23,229,0.3717673792045502,0.16341412535454775,Natural opioid alone,0.7295525521092934,-0.655461046570956,0.048754281796617616,0.40609747672943214,0.6339941597879228,0.8251109444306639,-1.4514121009606429,0.1404900078187309,1,1
2009,39,OH,Ohio,single_natural,1.0894283241780582,2.156012356080174,0.08193175215453277,0.02400916085628647,15,201,0.286237230552793,0.1549488975639597,Natural opioid alone,0.5052978110750431,-1.0665840319021156,0.07419775875729932,0.3254856571506942,0.35987020391073643,0.6507254182393498,-1.7045359199174763,-0.42863214388675497,1,1
2010,39,OH,Ohio,single_natural,1.6549307532284443,3.7109091912113805,0.12703970358922373,0.041646404930045934,22,347,0.3564262947500138,0.2040745082807893,Natural opioid alone,0.44596368920798424,-2.0559784379829362,0.049409485414028224,0.41071414453275124,0.3491210977964889,0.5428062806194796,-2.860978161267129,-1.2509787146987437,1,1
2011,39,OH,Ohio,single_natural,1.541279511965067,4.461288449049787,0.11109411847262703,0.050619191614955636,22,413,0.3333078434010022,0.22498709210742654,Natural opioid alone,0.34547856063719556,-2.92000893708472,0.049309070443504334,0.4021359348374411,0.24883278256792707,0.44212433870646406,-3.7081953693661047,-2.1318225048033357,1,1
2012,39,OH,Ohio,single_natural,1.567270164334149,3.446404943305846,0.11639653422238971,0.03932736105921012,22,318,0.34116936295979117,0.19831127315210834,Natural opioid alone,0.4547550825036824,-1.8791347789716972,0.05069727031780344,0.3946186707209884,0.3553884326807877,0.5541217323265771,-2.6525873735848347,-1.10568218435856,1,1
2013,39,OH,Ohio,single_natural,1.5524806249681067,3.218735201364407,0.10769163570811995,0.035878725371850995,23,307,0.3281640378044492,0.18941680329857485,Natural opioid alone,0.48232629521994147,-1.6662545763963004,0.04814480222666025,0.378906797352556,0.3879624828556874,0.5766901075841956,-2.40891189920731,-0.9235972535852907,1,1
2014,39,OH,Ohio,single_natural,1.971556360003199,3.1786712293549435,0.14693099586045785,0.03503285109016137,28,313,0.3833157913006688,0.18717064697799538,Natural opioid alone,0.6202454477820571,-1.2071148693517446,0.041267523907991925,0.42657220602216833,0.539361100922393,0.7011297946417213,-2.0431963931551946,-0.3710333455482947,1,1
2015,39,OH,Ohio,single_natural,1.3955809724290074,3.39380063757102,0.09715607720287095,0.03943091703299628,21,316,0.31169869618410495,0.19857219602199166,Natural opioid alone,0.41121477701997244,-1.9982196651420128,0.05330729352124879,0.36957677718691584,0.3067324817183248,0.5156970723216201,-2.7225901484283677,-1.2738491818556579,1,1
2016,39,OH,Ohio,single_natural,1.8957197829930021,3.7015161932055785,0.13487931050029114,0.04271527394619648,28,345,0.36725918708766314,0.2066767377964837,Natural opioid alone,0.5121468295810089,-1.8057964102125763,0.040649222814722316,0.42141972479523027,0.43247435286415314,0.5918193062978646,-2.631779070811228,-0.979813749613925,1,1
2017,39,OH,Ohio,single_natural,2.215043584460295,3.2636780263233205,0.15986824637363609,0.037520266616273966,32,307,0.39983527404874636,0.19370148842038867,Natural opioid alone,0.6786954983288106,-1.0486344418630256,0.03610599688790696,0.4442842704732074,0.6079277444285129,0.7494632522291083,-1.919431611990512,-0.1778372717355391,1,1
2019,39,OH,Ohio,single_natural,0.9700840367282985,1.3514522326645326,0.06686672358467613,0.014984218440822596,15,135,0.2585860080991934,0.12241004223846423,Natural opioid alone,0.7178086012079569,-0.38136819593623417,0.07925859047890359,0.2860960363680327,0.5624617638693058,0.8731554385466079,-0.9421164272175783,0.17938003534510993,1,1
1999,39,OH,Ohio,single_opioid,2.31086978498514,1.209189921078958,0.19225893676230568,0.012510083872725317,28,117,0.4384734162549717,0.11184848623349945,One opioid alone,1.9110891884735153,1.1016798639061818,0.04455875084712478,0.4525141109789075,1.8237540368131506,1.99842434013388,0.21475220638752313,1.9886075214248404,1,1
2000,39,OH,Ohio,single_opioid,3.158322877868967,1.9588158234114763,0.26368936467743354,0.02034882456117881,38,189,0.5135069275846564,0.14264930620644045,One opioid alone,1.6123633677659535,1.1995070544574906,0.03173838736814874,0.5329523329891824,1.550156128524382,1.674570607007525,0.1549204817986931,2.244093627116288,1,1
2001,39,OH,Ohio,single_opioid,3.1835938238556847,2.648248102444485,0.25543119664473224,0.027617355234679553,40,255,0.5054020148799688,0.16618470216803818,One opioid alone,1.2021508939880083,0.5353457214111996,0.029140110858983128,0.5320230745742254,1.1450362767044013,1.2592655112716153,-0.507419504754282,1.5781109475766812,1,1
2002,39,OH,Ohio,single_opioid,3.6835939606680417,3.32753025107288,0.29713386359278576,0.0351540512555038,46,317,0.5450998657060794,0.18749413658966457,One opioid alone,1.1070054012222301,0.35606370959516154,0.025073121023456015,0.5764441992494066,1.0578620840162563,1.156148718428204,-0.7737669209336753,1.4858943401239983,1,1
2003,39,OH,Ohio,single_opioid,3.194837709734513,2.984310098187038,0.25132719456156055,0.031673548115418615,41,284,0.5013254377762618,0.17797063835200067,One opioid alone,1.0705448176030268,0.21052761154747524,0.028179437257576868,0.5319781411646339,1.015313120578176,1.1257765146278775,-0.8321495451352072,1.2532047682301577,1,1
2004,39,OH,Ohio,single_opioid,3.3684888714524543,4.398171522850996,0.26024847819917807,0.046684303994502734,44,420,0.5101455460936399,0.21606550857205953,One opioid alone,0.7658839256157346,-1.0296826513985415,0.02534939979532863,0.5540151461771428,0.7161991020168905,0.8155687492145787,-2.1155523379057413,0.05618703510865819,1,1
2005,39,OH,Ohio,single_opioid,2.7694121204419426,4.619963377120995,0.21484351743972463,0.05007462272372495,36,434,0.463512154576042,0.22377359702101798,One opioid alone,0.5994446047249289,-1.8505512566790525,0.030358259002896914,0.5147019916062591,0.539942417079251,0.6589467923706068,-2.85936716022732,-0.8417353531307847,1,1
2006,39,OH,Ohio,single_opioid,3.4351041788417,5.426364018581613,0.25321510156385824,0.05946145387668477,47,506,0.5032048306245264,0.2438471937027055,One opioid alone,0.633039760524506,-1.991259839739913,0.023478392971353484,0.5591748880632454,0.5870221103006531,0.6790574107483588,-3.087242620343874,-0.895277059135952,1,1
2007,39,OH,Ohio,single_opioid,3.1455332199838812,6.026913244950866,0.2278745404897927,0.06556756816963401,44,569,0.47736206435974016,0.256061649158233,One opioid alone,0.5219144680104857,-2.881380024966985,0.02483579751908609,0.5417029708792694,0.47323630487307694,0.5705926311478944,-3.943117847890353,-1.819642202043617,1,1
2008,39,OH,Ohio,single_opioid,4.643858414559745,6.965901937434313,0.3441366775179867,0.0779300892954841,64,644,0.5866316369903576,0.2791596125794061,One opioid alone,0.6666557261743731,-2.3220435228745684,0.017563818319458666,0.6496666582282569,0.6322306422682341,0.701080810080512,-3.5953901730019515,-1.048696872747185,1,1
2009,39,OH,Ohio,single_opioid,2.8905913409514135,5.762679316883345,0.2143815744507097,0.06553769966947326,40,524,0.4630135791212929,0.25600331964541645,One opioid alone,0.5016054480912439,-2.8720879759319313,0.027631007121767633,0.5290739779276458,0.44744867413257927,0.5557622220499084,-3.909072972670117,-1.8351029791937457,1,1
2010,39,OH,Ohio,single_opioid,4.72278625788761,9.488239951179656,0.34718844294896994,0.10822371246214163,66,867,0.5892269876278325,0.32897372609699643,One opioid alone,0.49775156216411187,-4.765453693292046,0.016767829900710445,0.6748423189242888,0.4648866155587194,0.5306165087695044,-6.0881446383836515,-3.44276274820044,1,1
2011,39,OH,Ohio,single_opioid,5.823362267777879,10.999952575672884,0.4079045253387004,0.1257629627020196,86,1006,0.63867403684407,0.35463074133811295,One opioid alone,0.5293988521965656,-5.176590307895005,0.013067856631705748,0.7305254876051349,0.5037858531984223,0.5550118511947089,-6.608420263601069,-3.7447603521889405,1,1
2012,39,OH,Ohio,single_opioid,5.4568224528924665,11.840517335427577,0.3897633515836392,0.13905668262361548,79,1055,0.6243103007188325,0.3729030472168543,One opioid alone,0.46086013797431874,-6.383694882535111,0.014081308965470746,0.7272001335308284,0.43326077240199606,0.4884595035466414,-7.809007144255535,-4.958382620814687,1,1
2013,39,OH,Ohio,single_opioid,7.366109466033458,14.128112450213845,0.5234590195240229,0.16630542749415875,108,1259,0.7235046783014073,0.40780562464752584,One opioid alone,0.5213795892403138,-6.762002984180387,0.010480491241135816,0.8305205879556398,0.5008378264076876,0.54192135207294,-8.389823336573441,-5.134182631787333,1,1
2014,39,OH,Ohio,single_opioid,8.781575449080679,16.299295846104425,0.6310264535256812,0.19226507145574706,128,1462,0.794371735099935,0.4384804117127093,One opioid alone,0.5387702347386681,-7.517720397023746,0.008906521123205103,0.9073541342725168,0.5213134533371862,0.5562270161401501,-9.296134500197878,-5.739306293849613,1,1
2015,39,OH,Ohio,single_opioid,9.670902215961124,19.036885701789828,0.6976098788400187,0.22946457718311203,141,1667,0.8352304345748056,0.47902461020610626,One opioid alone,0.5080086295339724,-9.365983485828703,0.008092141305881186,0.9628470574411757,0.4921480325744453,0.5238692264934995,-11.253163718413408,-7.478803253243999,1,1
2016,39,OH,Ohio,single_opioid,15.132312088308414,25.57856664077745,1.0803834730447286,0.3099330768041073,224,2225,1.0394149667215344,0.5567163342350459,One opioid alone,0.5916012535348413,-10.446254552469036,0.0051918155321360885,1.179116851651623,0.5814252950918546,0.601777211977828,-12.757323581706217,-8.135185523231854,1,1
2017,39,OH,Ohio,single_opioid,24.79957161052383,30.891418570166866,1.8084869859266774,0.37819430950469834,360,2658,1.3447999798954033,0.6149750478716176,One opioid alone,0.8027980830402465,-6.091846959643036,0.0033368534676961204,1.4787431472136652,0.7962578502435621,0.8093383158369308,-8.99018352818182,-3.193510391104252,1,1
2018,39,OH,Ohio,single_opioid,19.576115198511516,23.70214408259727,1.385311745921951,0.2937543413422978,294,2018,1.1769926702923648,0.5419910897259269,One opioid alone,0.8259217027072588,-4.126028884085752,0.004137773479570254,1.2957878249405839,0.8178116666873011,0.8340317387272166,-6.665773020969296,-1.5862847472022077,1,1
2019,39,OH,Ohio,single_opioid,29.40207292565892,26.042410382320433,2.0774931372793963,0.3223332844291807,442,2221,1.4413511498865903,0.5677440307296773,One opioid alone,1.1290073573842183,3.3596625433384872,0.002878438211718583,1.5491373153173273,1.12336561848925,1.1346490962791866,0.3233534053165257,6.395971681360448,1,1
2011,39,OH,Ohio,single_synth,0.9461695726660202,0.8758599200689158,0.06662138287884359,0.009563504461302006,14,85,0.25811118317276294,0.09779317185418421,Synthetic opioid alone,1.080274997161158,0.07030965259710442,0.08688419715869791,0.2760160997843162,0.9099819707301101,1.2505680235922059,-0.47068190298015533,0.6113012081743642,0,0
2014,39,OH,Ohio,single_synth,1.8898394695922187,3.0420387390184396,0.14225863524710622,0.03664851588541026,26,266,0.37717189084965785,0.1914380210026479,Synthetic opioid alone,0.6212410924793168,-1.1521992694262209,0.043791986135171004,0.4229741731270557,0.5354087996543816,0.707073385304252,-1.9812286487552502,-0.32316989009719166,1,1
2015,39,OH,Ohio,single_synth,3.0993975412504216,5.761750890905797,0.22482865030371577,0.07049610929995824,45,492,0.47416099618559493,0.2655110342339057,Synthetic opioid alone,0.5379263352295277,-2.6623533496553757,0.025527896197150093,0.54343790777206,0.4878916586831135,0.5879610117759418,-3.7274916488886136,-1.597215050422138,1,1
2016,39,OH,Ohio,single_synth,9.338230180036488,13.658975093823853,0.6716116894608261,0.1678028690000947,137,1165,0.8195191818748516,0.40963748485715357,Synthetic opioid alone,0.6836699031876069,-4.320744913787365,0.008601165594144042,0.9161956987788804,0.6668116186230846,0.7005281877521292,-6.1164884833939706,-2.52500134418076,1,1
2017,39,OH,Ohio,single_synth,20.234530000201264,23.906313714805858,1.4836145524449715,0.295385872631764,292,2028,1.2180371720292331,0.5434941330242342,Synthetic opioid alone,0.8464094565808967,-3.6717837146045937,0.0041404048365798396,1.333791747266692,0.8382942631012003,0.8545246500605932,-6.286015539247311,-1.0575518899618772,1,1
2018,39,OH,Ohio,single_synth,17.841330696281492,19.518269645518178,1.2630256091485095,0.24405088932907718,268,1637,1.123844121374717,0.49401506994126926,Synthetic opioid alone,0.9140836262797636,-1.6769389492366855,0.0046084881296742436,1.227630440514403,0.905050989545602,0.9231162630139251,-4.083094612644915,0.7292167141715442,1,1
2019,39,OH,Ohio,single_synth,27.867476526315922,22.97195074365447,1.972154206161631,0.28616067753107466,418,1938,1.404334079256653,0.5349398821653464,Synthetic opioid alone,1.2131088403109926,4.895525782661451,0.0030817528742584812,1.502769071977696,1.207068604677446,1.2191490759445394,1.950098401585167,7.840953163737735,1,1
2010,39,OH,Ohio,synth,0.7977393724275238,1.7647003224108588,0.05953652824772476,0.02005109062436085,11,163,0.2440010824724447,0.14160187366119437,Synthetic opioids,0.4520537352980624,-0.966960949983335,0.09999247268842137,0.2821127768678434,0.25606848882875655,0.6480389817673683,-1.519901992644308,-0.41401990732236194,1,1
2011,39,OH,Ohio,synth,1.210535274340562,1.4501452900288578,0.08482860066655455,0.01587025969785392,18,140,0.29125349897735914,0.12597721896380282,Synthetic opioids,0.8347682695410971,-0.23961001568829587,0.06543461602282209,0.3173308373990912,0.7065164221363658,0.9630201169458283,-0.8615784569905146,0.38235842561392286,1,1
2012,39,OH,Ohio,synth,0.9901265849489538,1.3460914250540115,0.06665823301165186,0.015422531488053842,15,124,0.25818255752790864,0.1241874852312174,Synthetic opioids,0.7355567136973815,-0.3559648401050577,0.07650578480810875,0.2864974074921197,0.5856053754734883,0.8855080519212747,-0.9174997587896123,0.20557007857949694,1,1
2013,39,OH,Ohio,synth,0.8474081773463683,1.6194324410039782,0.05216441704417986,0.018628244674471117,14,149,0.2283953087175388,0.13648532768935684,Synthetic opioids,0.523274794236561,-0.7720242636576099,0.07974528426214363,0.26606890408059897,0.36697403708275944,0.6795755513903625,-1.2935193156555838,-0.25052921165963593,1,1
2014,39,OH,Ohio,synth,3.352968320833312,6.180830905138458,0.24472942073086043,0.075666487864728793,48,528,0.494701344985902,0.27507542213859965,Synthetic opioids,0.5424785716182283,-2.8278625843051457,0.023749098369940196,0.5660352538451905,0.4959303388131455,0.5890268044233111,-3.937291681841719,-1.7184334867685724,1,1
2015,39,OH,Ohio,synth,7.972385815352233,12.842775701559436,0.5734981959026487,0.15734621402827811,117,1094,0.7572966366640279,0.3966688972282527,Synthetic opioids,0.6207681268142201,-4.870389886207203,0.009977071457014305,0.8548943852493867,0.6012130667584721,0.6403231868699681,-6.545982881296001,-3.194796891118405,1,1
2016,39,OH,Ohio,synth,14.678967816750076,23.72934654243431,1.0312269916149326,0.29144785913475113,221,2026,1.0154934719706141,0.5398591104489681,Synthetic opioids,0.6185997490702165,-9.050378725684235,0.005303489854503283,1.150076019552483,0.6082049089553901,0.6289945891850429,-11.304527724007102,-6.796229727361368,1,1
2017,39,OH,Ohio,synth,28.10739367778808,35.495517863774985,2.029968443633344,0.43980606834892344,412,3009,1.4247696107207453,0.6631787604778394,Synthetic opioids,0.7918575462304533,-7.388124185986904,0.002918568443403135,1.571551625617901,0.7861371520813832,0.7975779403795235,-10.46836537219799,-4.307882999775818,1,1
2018,39,OH,Ohio,synth,24.463950087913975,27.604092525967136,1.7020004991114563,0.34475951957135303,374,2319,1.3046074118720377,0.5871622600025933,Synthetic opioids,0.8862435910508838,-3.140142438053161,0.003296297581595342,1.430650208360803,0.879782847790957,0.8927043343108106,-5.944216846440335,-0.33606802966598703,1,1
